,image,inference time,label,index,value,boxes
0,/home/pi/sambashare/BacArbeit/cocoval2017/000000571718.jpg,0.46774069700040855,"['0: person', '46: banana', '46: banana', '46: banana', '46: banana', '46: banana', '46: banana', '46: banana', '0: person', '46: banana', '46: banana', '46: banana', '46: banana']","[0, 46, 46, 46, 46, 46, 46, 46, 0, 46, 46, 46, 46]","[0.8449881, 0.5915566, 0.52086973, 0.515874, 0.5156209, 0.5106385, 0.46655592, 0.46382746, 0.46184528, 0.43299562, 0.36174643, 0.3043995, 0.26486593]","[[452.8, 10.49, 168.88, 405.7], [14.8, 200.98, 88.49, 49.8], [112.01, 204.42, 71.95, 71.86], [225.17, 162.45, 77.62, 68.16], [0.0, 238.94, 71.39, 47.98], [205.95, 235.58, 60.46, 64.69], [168.36, 202.14, 54.98, 70.47], [195.47, 176.61, 51.65, 59.84], [251.44, 8.46, 47.02, 72.34], [63.57, 248.42, 88.83, 49.15], [306.86, 204.39, 56.84, 66.67], [246.2, 224.16, 48.75, 72.4], [335.03, 255.66, 59.59, 41.71]]"
1,/home/pi/sambashare/BacArbeit/cocoval2017/000000529568.jpg,0.4451633240096271,"['75: vase', '60: dining table', '45: bowl', '69: oven', '58: potted plant', '73: book']","[75, 60, 45, 69, 58, 73]","[0.5928632, 0.49842876, 0.43731856, 0.32288915, 0.31071773, 0.26882005]","[[0.33, 430.25, 20.39, 67.75], [0.32, 434.84, 222.31, 205.16], [68.26, 460.09, 28.9, 25.04], [130.6, 381.97, 100.49, 198.65], [0.0, 347.49, 66.84, 150.41], [372.71, 243.93, 17.92, 48.36]]"
2,/home/pi/sambashare/BacArbeit/cocoval2017/000000468577.jpg,0.6061803539923858,['59: bed'],[59],[0.31563976],"[[20.96, 254.04, 591.04, 303.42]]"
3,/home/pi/sambashare/BacArbeit/cocoval2017/000000151516.jpg,0.3984218050027266,['0: person'],[0],[0.543449],"[[203.46, 230.05, 260.64, 80.8]]"
4,/home/pi/sambashare/BacArbeit/cocoval2017/000000350122.jpg,0.4477437259920407,"['0: person', '0: person', '0: person', '0: person', '0: person', '0: person', '0: person', '0: person', '0: person', '0: person', '0: person', '0: person', '0: person', '0: person', '0: person', '6: train', '0: person', '0: person', '0: person', '24: backpack']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 24]","[0.766077, 0.6250921, 0.6056519, 0.5587268, 0.51576114, 0.507972, 0.45653793, 0.43771976, 0.4339037, 0.425575, 0.41519627, 0.41130602, 0.38964257, 0.38848242, 0.38172507, 0.32611808, 0.32590443, 0.2967601, 0.29422578, 0.27706513]","[[536.9, 250.29, 17.92, 52.86], [370.45, 313.56, 74.93, 164.58], [147.31, 233.44, 44.84, 137.7], [498.98, 256.51, 17.35, 52.31], [204.98, 216.55, 49.19, 59.33], [205.39, 215.02, 44.7, 151.52], [368.69, 235.74, 26.16, 40.76], [87.87, 201.35, 59.56, 178.07], [30.17, 199.46, 70.47, 187.37], [244.98, 211.76, 33.6, 64.51], [447.1, 254.3, 16.07, 55.79], [516.05, 253.0, 16.84, 50.62], [608.9, 248.23, 18.73, 36.5], [34.04, 201.61, 62.51, 74.79], [395.02, 241.5, 20.9, 33.59], [0.5, 140.53, 194.26, 152.34], [485.09, 264.48, 14.11, 39.91], [524.08, 262.5, 14.73, 40.56], [421.17, 247.45, 15.2, 29.24], [88.13, 217.94, 39.52, 58.69]]"
5,/home/pi/sambashare/BacArbeit/cocoval2017/000000104803.jpg,0.42175810199114494,['61: toilet'],[61],[0.3707714],"[[55.37, 42.24, 217.75, 440.33]]"
6,/home/pi/sambashare/BacArbeit/cocoval2017/000000288762.jpg,0.4034552559896838,"['51: carrot', '51: carrot', '51: carrot']","[51, 51, 51]","[0.35436377, 0.29370242, 0.2844254]","[[235.76, 120.37, 90.98, 99.06], [399.45, 174.6, 45.31, 54.91], [163.04, 185.31, 14.29, 17.8]]"
7,/home/pi/sambashare/BacArbeit/cocoval2017/000000150638.jpg,0.4158462079940364,"['39: bottle', '41: cup', '39: bottle', '41: cup', '0: person', '0: person', '0: person', '0: person', '39: bottle', '41: cup', '0: person']","[39, 41, 39, 41, 0, 0, 0, 0, 39, 41, 0]","[0.7711929, 0.7375764, 0.70387965, 0.6860496, 0.5879918, 0.5533014, 0.46859014, 0.42880142, 0.40117678, 0.3250708, 0.3207523]","[[385.17, 107.98, 52.74, 133.36], [513.06, 175.5, 41.74, 77.45], [549.21, 113.88, 46.02, 109.12], [359.45, 247.86, 50.17, 71.53], [145.23, 8.67, 52.3, 90.88], [502.27, 0.74, 77.64, 73.26], [378.15, 1.91, 94.05, 129.18], [180.69, 0.0, 154.74, 99.07], [465.15, 100.46, 41.27, 60.94], [511.28, 171.07, 39.28, 29.35], [179.99, 0.73, 150.17, 215.71]]"
8,/home/pi/sambashare/BacArbeit/cocoval2017/000000496722.jpg,0.35894237901084125,"['2: car', '2: car', '2: car', '2: car', '12: parking meter']","[2, 2, 2, 2, 12]","[0.5250365, 0.51387733, 0.4672807, 0.4020193, 0.38712978]","[[282.79, 153.11, 16.57, 8.46], [345.36, 149.02, 16.52, 9.01], [297.35, 150.9, 17.1, 8.97], [311.86, 152.19, 13.54, 9.01], [6.07, 16.79, 159.32, 331.91]]"
9,/home/pi/sambashare/BacArbeit/cocoval2017/000000167898.jpg,0.41325586300808936,"['71: sink', '61: toilet', '39: bottle']","[71, 61, 39]","[0.7747809, 0.73757064, 0.4133179]","[[249.66, 178.52, 216.5, 97.3], [345.71, 270.88, 268.76, 209.09], [438.54, 77.54, 20.15, 76.65]]"
