,image,inference time,label
0,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_000907.jpg,1.0724315160005062,"['background', 'cow', 'person']"
1,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_007493.jpg,0.9595376139996006,"['background', 'bottle', 'person']"
2,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_008815.jpg,0.9574880250002025,"['background', 'cat']"
3,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_006219.jpg,0.9564142250001169,"['background', 'horse']"
4,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_001734.jpg,0.9605601080002089,"['background', 'person', 'train']"
5,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2011_001624.jpg,0.9587125979996927,"['background', 'aeroplane']"
6,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_002619.jpg,0.9578980220003359,"['background', 'aeroplane', 'bottle']"
7,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_004941.jpg,0.9568864020002366,"['background', 'motorbike']"
8,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_005496.jpg,0.9526674700000513,"['background', 'bottle']"
9,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2009_000705.jpg,0.9569352520002212,"['background', 'horse']"
10,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_001024.jpg,0.9578473620003933,"['background', 'aeroplane', 'person']"
11,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2009_000840.jpg,0.9547658360006608,"['background', 'bottle']"
12,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_004339.jpg,0.9538474689998111,"['background', 'car', 'person']"
13,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_005676.jpg,0.9592268120004519,"['background', 'bus', 'car']"
14,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_003076.jpg,0.9631503220007289,"['background', 'bottle', 'person', 'tv']"
15,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_003711.jpg,0.9748083779995795,"['background', 'bus', 'person']"
16,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2009_002082.jpg,0.9581477159999849,"['background', 'dog', 'horse']"
17,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_003468.jpg,0.9557542359998479,"['background', 'bottle', 'cat']"
18,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_002260.jpg,0.9600361319999138,"['background', 'motorbike']"
19,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_002146.jpg,0.9623529290001898,"['background', 'cat']"
20,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_005680.jpg,1.9992434319992753,"['background', 'potted plant']"
21,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2009_003971.jpg,0.9614867489999597,"['background', 'bottle', 'motorbike']"
22,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_000911.jpg,2.24360039900057,"['background', 'bottle']"
23,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_001692.jpg,2.3728747169998314,"['background', 'cow', 'person']"
24,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_001763.jpg,2.4098774550002418,"['background', 'cat', 'dog']"
25,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_005978.jpg,2.557964383999206,"['background', 'tv']"
26,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_003495.jpg,2.3055567770006746,"['background', 'aeroplane']"
27,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2011_001341.jpg,2.419914250000147,"['background', 'bus']"
28,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_001079.jpg,1.904808578000484,"['background', 'horse', 'person', 'sheep']"
29,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2011_000178.jpg,2.476055213000109,"['background', 'bus', 'person']"
30,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2009_002584.jpg,2.1811366590000034,"['background', 'person']"
31,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_003276.jpg,2.3672074790001716,"['background', 'car']"
32,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_003876.jpg,2.4166951150000386,"['background', 'aeroplane']"
33,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2011_002178.jpg,2.387964703000762,"['background', 'cow', 'dog', 'horse']"
34,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_003131.jpg,2.370655898000223,"['background', 'boat']"
35,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_000016.jpg,2.4177160979998007,"['background', 'tv']"
36,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_009923.jpg,2.452318446999925,"['background', 'cat']"
37,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2011_001782.jpg,2.542778494000231,"['background', 'cow']"
38,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_003127.jpg,2.517097640999964,"['background', 'aeroplane']"
39,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2009_004801.jpg,2.3413987349995296,"['background', 'dog', 'motorbike', 'person']"
40,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2009_000641.jpg,2.4318173479996403,"['background', 'cow', 'dog']"
41,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_001546.jpg,2.475308541999766,"['background', 'aeroplane']"
42,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_006752.jpg,2.4114070010000432,"['background', 'train']"
43,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2009_000825.jpg,2.4907369769998695,"['background', 'car', 'motorbike', 'person']"
44,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2009_005078.jpg,2.3576398899995183,"['background', 'car', 'motorbike', 'person']"
45,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_001768.jpg,2.3998330559998067,"['background', 'dog', 'person']"
46,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2008_005738.jpg,2.4061393889996907,"['background', 'bicycle', 'bottle', 'person']"
47,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2011_002298.jpg,2.417253440999957,"['background', 'cat', 'dog']"
48,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2009_000022.jpg,2.5756057589997,"['background', 'train']"
49,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2010_003547.jpg,2.338202313999318,"['background', 'boat', 'tv']"
50,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_005828.jpg,2.380817745999593,"['background', 'aeroplane']"
51,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2011_000888.jpg,2.573317596999914,"['background', 'bus']"
52,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_002823.jpg,2.3175919719997182,"['background', 'person']"
53,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_005844.jpg,2.3940739179997763,"['background', 'chair', 'dining table']"
54,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_006678.jpg,2.4089592899999843,"['background', 'dog', 'sheep']"
55,/home/pi/sambashare/BacArbeit/pascal_voc_2012/2007_000529.jpg,2.4979102810002587,"['background', 'car']"
