,image,inference time,label
0,/home/pi/sambashare/BacArbeit/randomized_iamges/0.jpg,1.6702163969999901,[]
1,/home/pi/sambashare/BacArbeit/randomized_iamges/1.jpg,1.5466720670000313,[]
2,/home/pi/sambashare/BacArbeit/randomized_iamges/2.jpg,1.5488792840000087,[]
3,/home/pi/sambashare/BacArbeit/randomized_iamges/3.jpg,1.5470779380000295,[]
4,/home/pi/sambashare/BacArbeit/randomized_iamges/4.jpg,1.5475224670000216,[]
5,/home/pi/sambashare/BacArbeit/randomized_iamges/5.jpg,1.5447997100000066,[]
6,/home/pi/sambashare/BacArbeit/randomized_iamges/6.jpg,1.5442697140000519,[]
7,/home/pi/sambashare/BacArbeit/randomized_iamges/7.jpg,1.5452912890000334,[]
8,/home/pi/sambashare/BacArbeit/randomized_iamges/8.jpg,1.5443523389999427,[]
9,/home/pi/sambashare/BacArbeit/randomized_iamges/9.jpg,1.5466825069999004,[]
10,/home/pi/sambashare/BacArbeit/randomized_iamges/10.jpg,1.543295640999986,[]
11,/home/pi/sambashare/BacArbeit/randomized_iamges/11.jpg,1.5456891569999698,[]
12,/home/pi/sambashare/BacArbeit/randomized_iamges/12.jpg,1.5462305589999232,[]
13,/home/pi/sambashare/BacArbeit/randomized_iamges/13.jpg,1.5473966819999987,[]
14,/home/pi/sambashare/BacArbeit/randomized_iamges/14.jpg,1.5450077530000499,[]
15,/home/pi/sambashare/BacArbeit/randomized_iamges/15.jpg,1.544417750999969,[]
16,/home/pi/sambashare/BacArbeit/randomized_iamges/16.jpg,1.5452522950000684,[]
17,/home/pi/sambashare/BacArbeit/randomized_iamges/17.jpg,1.546564955000008,[]
18,/home/pi/sambashare/BacArbeit/randomized_iamges/18.jpg,1.5442392150000614,[]
19,/home/pi/sambashare/BacArbeit/randomized_iamges/19.jpg,1.5456297929999891,[]
20,/home/pi/sambashare/BacArbeit/randomized_iamges/20.jpg,1.5461974280000277,[]
21,/home/pi/sambashare/BacArbeit/randomized_iamges/21.jpg,1.5464127410000401,[]
22,/home/pi/sambashare/BacArbeit/randomized_iamges/22.jpg,1.5442145260000189,[]
23,/home/pi/sambashare/BacArbeit/randomized_iamges/23.jpg,1.548055995000027,[]
24,/home/pi/sambashare/BacArbeit/randomized_iamges/24.jpg,1.545670399999949,[]
25,/home/pi/sambashare/BacArbeit/randomized_iamges/25.jpg,1.545379579999917,[]
26,/home/pi/sambashare/BacArbeit/randomized_iamges/26.jpg,1.5417121599999746,[]
27,/home/pi/sambashare/BacArbeit/randomized_iamges/27.jpg,1.5450962649999838,[]
28,/home/pi/sambashare/BacArbeit/randomized_iamges/28.jpg,1.5472518939999418,[]
29,/home/pi/sambashare/BacArbeit/randomized_iamges/29.jpg,1.5524912559999393,[]
30,/home/pi/sambashare/BacArbeit/randomized_iamges/30.jpg,1.5434523499999386,[]
31,/home/pi/sambashare/BacArbeit/randomized_iamges/31.jpg,1.5472832120000248,[]
32,/home/pi/sambashare/BacArbeit/randomized_iamges/32.jpg,1.548676754999974,[]
33,/home/pi/sambashare/BacArbeit/randomized_iamges/33.jpg,1.5464629450000302,[]
34,/home/pi/sambashare/BacArbeit/randomized_iamges/34.jpg,1.5456189989999984,[]
35,/home/pi/sambashare/BacArbeit/randomized_iamges/35.jpg,1.5459332079999513,[]
36,/home/pi/sambashare/BacArbeit/randomized_iamges/36.jpg,1.5451259310000296,[]
37,/home/pi/sambashare/BacArbeit/randomized_iamges/37.jpg,1.5449984050000012,[]
38,/home/pi/sambashare/BacArbeit/randomized_iamges/38.jpg,1.5470044400000234,[]
39,/home/pi/sambashare/BacArbeit/randomized_iamges/39.jpg,1.5475331650000044,[]
40,/home/pi/sambashare/BacArbeit/randomized_iamges/40.jpg,1.5460869109999749,[]
41,/home/pi/sambashare/BacArbeit/randomized_iamges/41.jpg,1.6103797309999663,[]
42,/home/pi/sambashare/BacArbeit/randomized_iamges/42.jpg,1.543179431999988,[]
43,/home/pi/sambashare/BacArbeit/randomized_iamges/43.jpg,1.543559952999999,[]
44,/home/pi/sambashare/BacArbeit/randomized_iamges/44.jpg,1.5545681179999065,[]
45,/home/pi/sambashare/BacArbeit/randomized_iamges/45.jpg,1.5411398349999672,[]
46,/home/pi/sambashare/BacArbeit/randomized_iamges/46.jpg,1.5430880559999878,[]
47,/home/pi/sambashare/BacArbeit/randomized_iamges/47.jpg,1.54284936199997,[]
48,/home/pi/sambashare/BacArbeit/randomized_iamges/48.jpg,1.54371336600002,[]
49,/home/pi/sambashare/BacArbeit/randomized_iamges/49.jpg,1.5407350130000168,[]
50,/home/pi/sambashare/BacArbeit/randomized_iamges/50.jpg,1.5438881520000223,[]
51,/home/pi/sambashare/BacArbeit/randomized_iamges/51.jpg,1.5462180690000196,[]
52,/home/pi/sambashare/BacArbeit/randomized_iamges/52.jpg,1.544085715000051,[]
53,/home/pi/sambashare/BacArbeit/randomized_iamges/53.jpg,1.5444973569999547,[]
54,/home/pi/sambashare/BacArbeit/randomized_iamges/54.jpg,1.543423493999967,[]
55,/home/pi/sambashare/BacArbeit/randomized_iamges/55.jpg,1.5570956990000013,[]
56,/home/pi/sambashare/BacArbeit/randomized_iamges/56.jpg,1.5446307999999362,[]
57,/home/pi/sambashare/BacArbeit/randomized_iamges/57.jpg,1.5459559279998984,[]
58,/home/pi/sambashare/BacArbeit/randomized_iamges/58.jpg,1.5455501440000035,[]
59,/home/pi/sambashare/BacArbeit/randomized_iamges/59.jpg,1.5427712380000003,[]
60,/home/pi/sambashare/BacArbeit/randomized_iamges/60.jpg,1.5466274469999917,[]
