,image,inference time,label
0,/home/pi/sambashare/BacArbeit/randomized_iamges/0.jpg,2.271404225000879,[]
1,/home/pi/sambashare/BacArbeit/randomized_iamges/1.jpg,2.131702757000312,[]
2,/home/pi/sambashare/BacArbeit/randomized_iamges/2.jpg,2.1265245659997163,[]
3,/home/pi/sambashare/BacArbeit/randomized_iamges/3.jpg,1.960364610000397,[]
4,/home/pi/sambashare/BacArbeit/randomized_iamges/4.jpg,2.1491698989993893,[]
5,/home/pi/sambashare/BacArbeit/randomized_iamges/5.jpg,2.102164644002187,[]
6,/home/pi/sambashare/BacArbeit/randomized_iamges/6.jpg,2.173309452999092,[]
7,/home/pi/sambashare/BacArbeit/randomized_iamges/7.jpg,2.1252792670020426,[]
8,/home/pi/sambashare/BacArbeit/randomized_iamges/8.jpg,2.141555498001253,[]
9,/home/pi/sambashare/BacArbeit/randomized_iamges/9.jpg,2.1076784420001786,[]
10,/home/pi/sambashare/BacArbeit/randomized_iamges/10.jpg,2.1628657009969174,[]
11,/home/pi/sambashare/BacArbeit/randomized_iamges/11.jpg,2.131192225999257,[]
12,/home/pi/sambashare/BacArbeit/randomized_iamges/12.jpg,2.1600290150017827,[]
13,/home/pi/sambashare/BacArbeit/randomized_iamges/13.jpg,2.106721194999409,[]
14,/home/pi/sambashare/BacArbeit/randomized_iamges/14.jpg,2.155203597001673,[]
15,/home/pi/sambashare/BacArbeit/randomized_iamges/15.jpg,2.1049439210000855,[]
16,/home/pi/sambashare/BacArbeit/randomized_iamges/16.jpg,2.1406602320021193,[]
17,/home/pi/sambashare/BacArbeit/randomized_iamges/17.jpg,2.1092691240010026,[]
18,/home/pi/sambashare/BacArbeit/randomized_iamges/18.jpg,2.1555955549993087,[]
19,/home/pi/sambashare/BacArbeit/randomized_iamges/19.jpg,2.104273134002142,[]
20,/home/pi/sambashare/BacArbeit/randomized_iamges/20.jpg,2.143049329999485,[]
21,/home/pi/sambashare/BacArbeit/randomized_iamges/21.jpg,2.1149988640027004,[]
22,/home/pi/sambashare/BacArbeit/randomized_iamges/22.jpg,2.149072954998701,[]
23,/home/pi/sambashare/BacArbeit/randomized_iamges/23.jpg,2.101554742999724,[]
24,/home/pi/sambashare/BacArbeit/randomized_iamges/24.jpg,2.154320163997909,[]
25,/home/pi/sambashare/BacArbeit/randomized_iamges/25.jpg,2.1253409319979255,[]
26,/home/pi/sambashare/BacArbeit/randomized_iamges/26.jpg,2.142693871999654,[]
27,/home/pi/sambashare/BacArbeit/randomized_iamges/27.jpg,2.1008372340002097,[]
28,/home/pi/sambashare/BacArbeit/randomized_iamges/28.jpg,2.158588405000046,[]
29,/home/pi/sambashare/BacArbeit/randomized_iamges/29.jpg,2.1052157880003506,[]
