,image,inference time,label,index,value,boxes
0,/home/pi/sambashare/BacArbeit/randomized_iamges/0.jpg,5.449009246999992,[],[],[],[]
1,/home/pi/sambashare/BacArbeit/randomized_iamges/1.jpg,5.351376739999978,[],[],[],[]
2,/home/pi/sambashare/BacArbeit/randomized_iamges/2.jpg,5.331370701000026,[],[],[],[]
3,/home/pi/sambashare/BacArbeit/randomized_iamges/3.jpg,5.30307140299999,[],[],[],[]
4,/home/pi/sambashare/BacArbeit/randomized_iamges/4.jpg,5.311857382000028,[],[],[],[]
5,/home/pi/sambashare/BacArbeit/randomized_iamges/5.jpg,5.314407936999999,[],[],[],[]
6,/home/pi/sambashare/BacArbeit/randomized_iamges/6.jpg,5.325248132000013,[],[],[],[]
7,/home/pi/sambashare/BacArbeit/randomized_iamges/7.jpg,5.319061163000015,[],[],[],[]
8,/home/pi/sambashare/BacArbeit/randomized_iamges/8.jpg,5.361475374000008,[],[],[],[]
9,/home/pi/sambashare/BacArbeit/randomized_iamges/9.jpg,5.325779501999989,[],[],[],[]
10,/home/pi/sambashare/BacArbeit/randomized_iamges/10.jpg,5.312245984000015,[],[],[],[]
11,/home/pi/sambashare/BacArbeit/randomized_iamges/11.jpg,5.304597264999984,[],[],[],[]
12,/home/pi/sambashare/BacArbeit/randomized_iamges/12.jpg,5.315711323000016,[],[],[],[]
13,/home/pi/sambashare/BacArbeit/randomized_iamges/13.jpg,5.305200601999957,[],[],[],[]
14,/home/pi/sambashare/BacArbeit/randomized_iamges/14.jpg,5.291539833000002,[],[],[],[]
15,/home/pi/sambashare/BacArbeit/randomized_iamges/15.jpg,5.308984706000047,[],[],[],[]
16,/home/pi/sambashare/BacArbeit/randomized_iamges/16.jpg,5.299204067000005,[],[],[],[]
17,/home/pi/sambashare/BacArbeit/randomized_iamges/17.jpg,5.3052711079999995,[],[],[],[]
18,/home/pi/sambashare/BacArbeit/randomized_iamges/18.jpg,5.30014700800001,[],[],[],[]
19,/home/pi/sambashare/BacArbeit/randomized_iamges/19.jpg,5.311891668000044,[],[],[],[]
20,/home/pi/sambashare/BacArbeit/randomized_iamges/20.jpg,5.304367841000044,[],[],[],[]
21,/home/pi/sambashare/BacArbeit/randomized_iamges/21.jpg,5.3203414339999995,[],[],[],[]
22,/home/pi/sambashare/BacArbeit/randomized_iamges/22.jpg,5.313726524999993,[],[],[],[]
23,/home/pi/sambashare/BacArbeit/randomized_iamges/23.jpg,5.309663022999985,[],[],[],[]
24,/home/pi/sambashare/BacArbeit/randomized_iamges/24.jpg,5.322354259999997,[],[],[],[]
25,/home/pi/sambashare/BacArbeit/randomized_iamges/25.jpg,5.31133287900002,[],[],[],[]
26,/home/pi/sambashare/BacArbeit/randomized_iamges/26.jpg,5.314525054000001,[],[],[],[]
27,/home/pi/sambashare/BacArbeit/randomized_iamges/27.jpg,5.309329813999966,[],[],[],[]
28,/home/pi/sambashare/BacArbeit/randomized_iamges/28.jpg,5.309302700999979,[],[],[],[]
