,image,inference time,label1,index1,value1,label2,index2,value2,label3,index3,value3,label4,index4,value4,label5,index5,value5
0,/home/pi/sambashare/BacArbeit/ILSVRC_val_10000/ILSVRC2012_val_00003042.JPEG,0.02751868500126875,snow leopard,290,0.00784313725490196,lynx,288,0.023529411764705882,Egyptian cat,286,0.054901960784313725,tiger cat,283,0.11372549019607843,tabby,282,0.7215686274509804
1,/home/pi/sambashare/BacArbeit/ILSVRC_val_10000/ILSVRC2012_val_00003151.JPEG,0.02042043300025398,cuirass,525,0.00784313725490196,soccer ball,806,0.00784313725490196,yurt,916,0.0196078431372549,dome,539,0.7176470588235294,vault,885,0.06274509803921569
2,/home/pi/sambashare/BacArbeit/ILSVRC_val_10000/ILSVRC2012_val_00007130.JPEG,0.020385028001328465,fox squirrel,336,0.0,porcupine,335,0.0,hamster,334,0.0,mantis,316,0.8980392156862745,walking stick,314,0.01568627450980392
3,/home/pi/sambashare/BacArbeit/ILSVRC_val_10000/ILSVRC2012_val_00007498.JPEG,0.020466873997065704,bobsled,451,0.00784313725490196,car wheel,480,0.011764705882352941,bannister,422,0.011764705882352941,racer,752,0.6588235294117647,sports car,818,0.2196078431372549
4,/home/pi/sambashare/BacArbeit/ILSVRC_val_10000/ILSVRC2012_val_00003288.JPEG,0.020373842999106273,artichoke,945,0.00392156862745098,custard apple,957,0.00392156862745098,pomegranate,958,0.00784313725490196,grocery store,583,0.01568627450980392,buckeye,991,0.8549019607843137
5,/home/pi/sambashare/BacArbeit/ILSVRC_val_10000/ILSVRC2012_val_00002097.JPEG,0.02040360099999816,Sussex spaniel,221,0.03529411764705882,Tibetan mastiff,245,0.03529411764705882,Irish setter,214,0.08627450980392157,bloodhound,164,0.10588235294117647,cocker spaniel,220,0.4627450980392157
6,/home/pi/sambashare/BacArbeit/ILSVRC_val_10000/ILSVRC2012_val_00009420.JPEG,0.02040317499995581,sea cucumber,330,0.00392156862745098,shovel,793,0.00392156862745098,stingray,7,0.13725490196078433,electric ray,6,0.6705882352941176,conch,113,0.00784313725490196
7,/home/pi/sambashare/BacArbeit/ILSVRC_val_10000/ILSVRC2012_val_00006495.JPEG,0.020415024999238085,Great Pyrenees,258,0.00392156862745098,Afghan hound,161,0.011764705882352941,Saluki,177,0.00392156862745098,collie,232,0.011764705882352941,borzoi,170,0.8745098039215686
8,/home/pi/sambashare/BacArbeit/ILSVRC_val_10000/ILSVRC2012_val_00006000.JPEG,0.020423637000931194,Band Aid,420,0.00784313725490196,plunger,732,0.03137254901960784,bonnet,453,0.011764705882352941,backpack,415,0.00784313725490196,diaper,530,0.7333333333333333
9,/home/pi/sambashare/BacArbeit/ILSVRC_val_10000/ILSVRC2012_val_00003926.JPEG,0.020552738002152182,projector,746,0.023529411764705882,photocopier,714,0.21568627450980393,carton,479,0.21568627450980393,ashcan,413,0.20392156862745098,crate,520,0.21568627450980393
